customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_binary,charges_per_month_tenure,total_services,churn_probability,churn_predicted,risk_tier
8780-IXSTS,0,0,0,0,6,1,1,1,0,1,0,0,1,0,0,1,2,90.1,521.3,Yes,1,12.87142857142857,2,0.9121445,1,High
7673-BQGKU,0,0,1,1,69,1,0,2,0,0,0,0,0,0,2,0,0,20.15,1337.5,No,0,0.2878571428571428,0,0.004386714,0,Low
6723-WSNTY,0,1,1,0,66,1,1,1,0,1,1,1,1,1,1,1,1,108.1,7181.95,No,0,1.6134328358208954,5,0.46702808,0,Medium
9530-EHPOH,1,0,0,0,11,1,1,0,0,0,1,0,0,0,0,0,2,53.75,608.0,Yes,1,4.479166666666667,1,0.5717075,1,Medium
2725-IWWBA,1,0,1,1,46,1,0,0,1,0,1,1,0,0,1,0,3,56.9,2560.1,No,0,1.2106382978723405,3,0.053018257,0,Low
0345-HKJVM,0,0,0,0,6,1,0,1,0,0,0,0,1,1,0,0,2,89.3,577.6,Yes,1,12.757142857142856,2,0.89056474,1,High
1061-PNTHC,0,0,1,1,56,1,1,1,1,0,1,1,1,1,0,1,3,109.6,5953.0,No,0,1.9228070175438596,5,0.037159365,0,Low
0394-YONDK,1,0,1,1,70,1,1,2,0,0,0,0,0,0,2,0,1,25.15,1790.15,No,0,0.35422535211267603,0,0.0046998933,0,Low
6574-MCOEH,0,0,1,1,33,1,1,0,0,0,1,1,1,1,1,1,2,79.15,2531.4,No,0,2.3279411764705884,4,0.516703,1,Medium
7399-QHBJS,0,0,1,1,72,1,1,0,1,1,0,1,0,0,2,0,1,66.75,4760.3,No,0,0.9143835616438356,3,0.0025596092,0,Low
3049-SOLAY,0,0,1,0,3,1,1,1,0,0,0,0,1,1,0,1,2,95.2,292.85,Yes,1,23.8,2,0.86104155,1,High
0997-YTLNY,0,0,0,1,19,1,0,0,0,0,0,1,0,0,0,0,3,48.8,953.65,No,0,2.44,1,0.24016635,0,Low
3317-HRTNN,0,1,0,0,5,0,0,0,0,0,0,0,1,1,0,0,2,45.7,198.0,Yes,1,7.616666666666667,2,0.7882354,1,High
9479-HYNYL,0,0,1,0,71,1,0,0,0,1,1,1,1,1,2,1,1,80.7,5705.05,No,0,1.1208333333333333,5,0.018754072,0,Low
3235-ETOOB,1,0,1,0,8,1,0,1,1,0,0,0,0,0,0,1,2,74.5,609.9,Yes,1,8.277777777777779,1,0.74948794,1,High
9708-KFDBY,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,20.55,20.55,No,0,10.275,0,0.5663814,1,Medium
8058-INTPH,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,79.65,79.65,Yes,1,39.825,1,0.96684265,1,High
3642-GKTCT,0,0,0,0,61,1,1,1,1,1,1,1,1,1,1,1,3,115.1,6993.65,No,0,1.8564516129032258,6,0.078811206,0,Low
0774-RMNUW,0,0,1,1,71,0,0,0,1,1,0,1,1,1,2,0,0,59.7,4122.65,No,0,0.8291666666666667,5,0.0025942,0,Low
1334-PDUKM,0,0,1,0,68,1,1,1,0,1,1,0,0,0,1,0,1,86.45,5762.95,No,0,1.2528985507246377,2,0.08600458,0,Low
0756-MPZRL,1,0,0,0,46,0,0,0,0,0,1,1,0,0,1,0,1,33.7,1537.85,No,0,0.7170212765957448,2,0.32372928,0,Medium
2242-MFOTG,1,0,0,0,33,1,1,1,1,0,0,0,0,0,1,0,0,80.1,2603.3,No,0,2.355882352941176,1,0.08148458,0,Low
2927-CVULT,0,0,1,1,53,1,1,1,1,1,1,1,0,1,2,1,0,104.05,5566.4,No,0,1.9268518518518518,5,0.14349057,0,Low
2144-BFDSO,0,1,1,0,50,1,1,1,1,1,1,0,1,1,0,0,0,108.75,5431.9,No,0,2.1323529411764706,5,0.31247544,0,Medium
8745-PVESG,0,0,0,0,57,0,0,0,1,0,1,1,0,0,1,1,1,41.1,2258.25,No,0,0.7086206896551724,3,0.047616195,0,Low
7647-GYYKX,0,0,1,1,54,1,0,2,0,0,0,0,0,0,2,1,0,20.35,1092.35,No,0,0.37000000000000005,0,0.06282415,0,Low
5647-FXOTP,0,1,1,0,60,1,1,1,0,1,1,0,1,1,0,1,2,105.9,6401.25,No,0,1.736065573770492,4,0.71406907,1,High
5569-OUICF,0,1,1,0,28,1,1,1,0,0,0,1,1,1,0,1,1,101.3,2812.2,Yes,1,3.493103448275862,3,0.7125881,1,High
8821-XNHVZ,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,3,80.05,80.05,Yes,1,40.025,1,0.9391947,1,High
2082-OJVTK,1,0,1,1,29,1,1,1,0,0,1,0,0,1,0,1,2,89.2,2698.35,Yes,1,2.9733333333333336,2,0.72623676,1,High
9700-ISPUP,0,0,1,1,10,1,0,0,0,1,0,1,0,1,0,1,2,65.5,616.9,No,0,5.954545454545454,3,0.50243247,1,Medium
9839-ETQOE,1,0,0,1,43,0,0,0,1,1,1,0,0,0,0,1,2,40.45,1912.85,No,0,0.9193181818181819,3,0.15654068,0,Low
6078-VESFR,1,1,1,0,13,1,0,1,0,0,0,0,0,0,0,0,0,70.45,849.1,No,0,5.0321428571428575,0,0.38594997,0,Medium
9027-TMATR,0,0,1,0,43,1,0,0,1,0,1,1,1,1,2,1,2,78.8,3460.3,No,0,1.7909090909090908,5,0.032141898,0,Low
5940-NFXKV,1,0,1,1,19,1,1,1,0,0,0,0,0,1,0,1,2,83.65,1465.75,Yes,1,4.1825,1,0.86974484,1,High
1941-HOSAM,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,2,90.1,90.1,No,0,45.05,2,0.8676385,1,High
9110-HSGTV,0,0,0,0,69,1,0,0,1,0,1,1,1,1,2,1,1,82.45,5555.3,No,0,1.177857142857143,5,0.051663812,0,Low
0704-VCUMB,0,0,1,0,61,1,0,2,0,0,0,0,0,0,2,0,1,20.25,1278.8,No,0,0.32661290322580644,0,0.01007716,0,Low
6171-ZTVYB,1,0,1,0,43,1,1,0,1,1,0,1,0,0,0,0,0,66.25,2907.35,No,0,1.5056818181818181,3,0.09966126,0,Low
8053-WWDRO,0,0,1,0,6,1,0,2,0,0,0,0,0,0,0,0,0,19.5,146.3,Yes,1,2.7857142857142856,0,0.1343094,0,Low
9564-KCLHR,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,51.25,51.25,Yes,1,25.625,1,0.66476583,1,High
1935-IMVBB,1,0,1,0,56,1,0,1,0,0,0,0,1,1,0,0,3,89.7,4952.95,No,0,1.5736842105263158,2,0.11191461,0,Low
2535-PBCGC,0,0,1,0,70,0,0,0,1,1,1,1,1,1,2,0,0,64.55,4504.9,No,0,0.9091549295774648,6,0.018006675,0,Low
2082-CEFLT,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.6,45.6,Yes,1,22.8,0,0.8380701,1,High
1470-PSXNM,1,0,1,1,49,1,1,1,0,1,1,0,1,0,1,1,2,93.65,4520.15,No,0,1.8730000000000002,3,0.4513741,0,Medium
1213-NGCUN,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,1,0,49.65,267.35,Yes,1,7.0928571428571425,1,0.60685897,1,High
2498-XLDZR,0,0,1,1,32,1,0,0,1,1,1,1,0,1,2,0,3,73.6,2316.85,No,0,2.23030303030303,5,0.028552577,0,Low
9866-OCCKE,0,1,1,0,72,1,1,1,1,0,1,1,1,1,2,1,3,109.75,8075.35,No,0,1.5034246575342465,5,0.008106695,0,Low
5338-YHWYT,1,0,0,1,37,1,0,0,1,1,0,1,0,0,2,0,1,61.45,2302.35,No,0,1.6171052631578948,3,0.02146305,0,Low
7718-UPSKJ,0,0,1,0,69,1,0,1,1,1,0,1,1,1,1,1,1,106.4,7251.9,No,0,1.52,5,0.4827958,0,Medium
8731-WBBMB,0,0,1,0,26,1,0,0,0,1,1,1,1,1,0,0,0,81.9,2078.55,No,0,3.0333333333333337,5,0.10944412,0,Low
1448-CYWKC,0,0,1,1,58,1,1,1,0,1,1,0,1,1,1,1,1,105.2,6225.4,No,0,1.7830508474576272,4,0.36262748,0,Medium
7901-IIDQV,1,0,0,0,24,1,1,0,0,0,0,1,0,0,1,0,0,54.6,1242.25,No,0,2.184,1,0.11566986,0,Low
2690-DVRVK,1,0,1,1,5,1,0,2,0,0,0,0,0,0,1,0,2,20.55,99.45,No,0,3.4250000000000003,0,0.075932354,0,Low
5688-KZTSN,1,0,1,1,15,1,0,2,0,0,0,0,0,0,0,1,2,20.0,288.05,Yes,1,1.25,0,0.40036455,0,Medium
1270-XKUCC,0,0,1,1,30,1,0,2,0,0,0,0,0,0,2,0,3,19.7,599.25,No,0,0.635483870967742,0,0.0122096045,0,Low
0334-ZFJSR,0,0,1,0,55,1,1,0,1,1,0,1,0,0,1,1,1,66.05,3462.1,No,0,1.1794642857142856,3,0.08671507,0,Low
2894-QOJRX,0,0,1,0,25,0,0,0,0,0,0,0,1,0,0,1,0,34.0,853.0,Yes,1,1.3076923076923077,1,0.6253032,1,High
5747-PMBSQ,1,1,1,0,10,1,0,1,0,1,1,1,1,0,0,1,3,92.5,934.1,Yes,1,8.409090909090908,4,0.9194302,1,High
5583-EJXRD,1,0,1,1,44,0,0,0,1,1,1,1,0,1,2,1,1,54.05,2375.2,No,0,1.201111111111111,5,0.020955963,0,Low
4565-EVZMJ,0,0,0,0,47,1,0,0,1,1,0,1,0,0,1,1,3,58.9,2813.05,No,0,1.2270833333333333,3,0.056176152,0,Low
3143-JQEGI,0,0,1,1,13,1,0,1,0,0,0,0,1,1,0,0,2,88.35,1222.8,Yes,1,6.310714285714285,2,0.7639455,1,High
6386-SZZKH,0,0,1,1,49,1,1,1,0,1,1,1,1,1,2,1,0,107.95,5293.2,Yes,1,2.1590000000000003,5,0.6378537,1,High
3327-YBAKM,0,0,1,0,64,1,0,1,1,0,0,1,1,1,1,1,3,96.9,6314.35,No,0,1.4907692307692308,4,0.089468315,0,Low
9441-QHEVC,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.1,19.1,No,0,9.55,0,0.12179385,0,Low
6705-LNMDD,1,0,0,0,20,1,0,0,0,0,0,1,0,0,0,0,3,50.0,1003.05,No,0,2.380952380952381,1,0.2704758,0,Low
2580-ASVVY,0,0,1,0,37,0,0,0,1,0,0,1,1,0,2,0,2,45.4,1593.1,No,0,1.194736842105263,3,0.047021616,0,Low
3370-GQEAL,1,0,1,1,30,1,1,1,0,0,0,0,1,0,0,0,2,85.45,2509.95,No,0,2.7564516129032257,1,0.6732885,1,High
5032-USPKF,0,0,0,0,38,1,1,0,1,1,1,0,1,1,1,0,0,84.1,3187.65,No,0,2.1564102564102563,5,0.26068085,0,Low
2982-IHMFT,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,74.45,74.45,Yes,1,37.225,0,0.9447769,1,High
3521-SYVOR,0,0,0,0,37,1,0,0,0,0,0,0,1,1,0,1,2,64.75,2345.2,Yes,1,1.7039473684210527,2,0.63180023,1,High
4254-QPEDE,0,0,1,0,52,0,0,0,1,1,1,1,1,1,2,0,1,66.25,3330.1,No,0,1.25,6,0.01413276,0,Low
6283-GITPX,1,0,0,1,71,1,0,0,1,1,1,1,1,0,2,1,1,76.9,5522.7,No,0,1.0680555555555555,5,0.016065326,0,Low
9526-JAWYF,1,0,0,0,26,1,0,1,0,1,1,0,1,0,0,0,2,89.8,2335.3,Yes,1,3.325925925925926,3,0.6222624,1,High
0771-CHWSK,1,0,0,0,66,1,1,0,1,1,1,0,0,1,2,1,1,74.6,4798.4,No,0,1.1134328358208954,4,0.280024,0,Low
9788-HNGUT,1,0,1,0,72,1,1,1,1,1,1,1,1,1,2,1,1,116.95,8594.4,No,0,1.6020547945205479,6,0.026332488,0,Low
9495-REDIY,1,0,0,1,25,0,0,0,1,0,0,0,1,0,1,1,1,40.65,970.55,No,0,1.5634615384615385,2,0.057164077,0,Low
5375-XLDOF,1,0,1,1,69,1,1,1,1,1,1,1,1,1,2,1,0,114.35,7665.8,No,0,1.6335714285714285,6,0.25304347,0,Low
1172-VIYBP,1,0,1,1,53,1,1,0,1,1,0,0,0,1,2,0,0,69.7,3686.05,No,0,1.2907407407407407,3,0.028161189,0,Low
5649-VUKMC,0,0,0,0,12,1,0,1,0,0,1,0,1,1,1,0,3,95.5,1115.15,Yes,1,7.346153846153846,3,0.7178493,1,High
6559-PDZLR,1,0,0,0,26,1,0,1,0,0,1,1,1,1,0,1,2,98.65,2537.0,No,0,3.653703703703704,4,0.7576912,1,High
8992-OBVDG,1,0,0,0,21,1,0,0,0,0,1,0,0,1,0,0,3,61.65,1393.6,No,0,2.8022727272727272,2,0.26068532,0,Low
4273-MBHYA,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,2,89.35,89.35,No,0,44.675,2,0.8685316,1,High
4724-WXVWF,1,0,0,0,48,1,1,1,1,0,0,1,0,1,0,1,2,95.4,4445.3,No,0,1.9469387755102041,3,0.4426106,0,Medium
5701-GUXDC,0,0,1,0,26,0,0,0,1,0,1,0,0,0,1,0,1,35.4,978.6,No,0,1.3111111111111111,2,0.13581255,0,Low
1460-UZPRJ,1,0,1,0,60,1,0,2,0,0,0,0,0,0,2,0,3,19.95,1258.15,No,0,0.32704918032786884,0,0.02101151,0,Low
6082-GLJIX,1,0,0,0,18,1,0,2,0,0,0,0,0,0,0,0,3,19.25,331.35,No,0,1.013157894736842,0,0.08172281,0,Low
5143-EGQFK,0,1,0,0,10,0,0,0,0,0,0,1,0,0,0,1,2,29.65,291.4,Yes,1,2.6954545454545453,1,0.79108995,1,High
4919-IKATY,1,0,1,1,5,1,1,1,1,0,1,0,0,0,0,1,2,84.5,453.75,Yes,1,14.083333333333334,2,0.83841777,1,High
2495-TTHBQ,0,0,0,1,4,1,0,2,0,0,0,0,0,0,1,1,3,20.4,84.75,No,0,4.08,0,0.05416909,0,Low
0485-ZBSLN,1,0,1,1,65,1,1,2,0,0,0,0,0,0,2,0,1,24.75,1715.1,No,0,0.375,0,0.0049131326,0,Low
3810-PJUHR,1,0,1,1,70,1,1,2,0,0,0,0,0,0,2,0,3,25.35,1715.15,No,0,0.3570422535211268,0,0.0048175193,0,Low
9050-QLROH,1,0,0,0,18,1,1,1,0,0,1,0,0,1,0,1,1,90.7,1597.25,Yes,1,4.773684210526316,2,0.6721169,1,High
0847-HGRML,1,0,0,1,62,1,0,2,0,0,0,0,0,0,2,0,0,20.0,1250.1,No,0,0.31746031746031744,0,0.007939936,0,Low
8232-CTLKO,0,0,1,1,66,1,0,0,1,0,0,0,1,0,2,1,2,59.75,3996.8,No,0,0.8917910447761194,2,0.008680954,0,Low
9227-YBAXE,0,0,1,1,65,1,1,0,1,1,0,1,1,1,2,1,0,82.5,5215.1,No,0,1.25,5,0.09875345,0,Low
6168-WFVVF,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.3,235.5,Yes,1,17.575,0,0.80490464,1,High
9860-LISIZ,0,0,0,0,34,1,0,2,0,0,0,0,0,0,0,0,3,20.35,673.2,No,0,0.5814285714285715,0,0.060845066,0,Low
0112-QAWRZ,1,0,1,1,16,1,1,1,0,0,1,0,1,0,0,1,0,90.8,1442.2,No,0,5.341176470588235,2,0.5887742,1,Medium
0877-SDMBN,0,0,0,0,54,1,1,1,1,0,1,0,1,1,1,1,0,103.95,5639.05,Yes,1,1.8900000000000001,4,0.6091149,1,High
2786-GCDPI,0,1,0,0,50,1,1,1,0,0,1,1,1,1,0,1,2,104.95,5222.35,No,0,2.057843137254902,4,0.56905115,1,Medium
4043-MKDTV,1,0,1,0,71,1,0,1,0,1,1,1,1,1,2,1,2,105.25,7291.75,No,0,1.4618055555555556,5,0.082604595,0,Low
8065-YKXKD,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,1,2,74.75,799.65,Yes,1,6.795454545454546,0,0.79471576,1,High
9637-EIHEQ,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,50.8,50.8,Yes,1,25.4,1,0.7614252,1,High
9229-RQABD,1,0,0,0,18,1,1,2,0,0,0,0,0,0,1,0,3,23.75,424.5,No,0,1.25,0,0.062549494,0,Low
8313-KTIHG,1,0,0,0,4,1,0,0,0,0,0,1,1,0,0,1,2,61.3,249.4,No,0,12.26,2,0.204359,0,Low
5320-BRKGK,0,0,1,1,58,1,1,0,1,0,1,1,1,0,2,0,3,75.8,4415.75,No,0,1.2847457627118644,4,0.00865992,0,Low
6284-KMNUF,0,0,1,0,56,1,1,1,1,0,0,0,1,1,1,1,2,98.0,5270.6,No,0,1.719298245614035,3,0.49806416,0,Medium
9689-PTNPG,1,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,2,80.25,144.55,Yes,1,26.75,1,0.90225494,1,High
9465-RWMXL,1,0,1,0,32,1,1,1,0,0,1,0,0,0,0,1,2,78.9,2447.95,Yes,1,2.390909090909091,1,0.7493152,1,High
6229-UOLQL,1,0,1,1,56,0,0,0,1,1,0,1,1,0,1,1,3,52.0,2884.9,No,0,0.9122807017543859,4,0.01586059,0,Low
2362-IBOOY,1,0,0,0,36,1,1,1,0,0,0,0,0,1,0,1,2,84.75,3050.15,Yes,1,2.2905405405405403,1,0.8391513,1,High
3137-LUPIX,0,0,0,0,4,1,1,0,0,0,0,1,1,0,0,1,3,64.4,253.0,No,0,12.88,2,0.18920979,0,Low
0843-WTBXE,1,0,0,0,53,1,1,1,0,0,0,0,1,0,0,0,0,85.45,4517.25,Yes,1,1.5824074074074075,1,0.6456711,1,High
6143-JQKEA,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,45.8,436.2,No,0,4.163636363636363,0,0.6349709,1,High
8676-OOQEJ,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,2,30.5,118.4,No,0,6.1,1,0.5687193,1,Medium
5515-IDEJJ,1,0,1,1,1,1,0,2,0,0,0,0,0,0,0,0,3,19.9,19.9,Yes,1,9.95,0,0.7026886,1,High
9701-CDXHR,0,0,1,0,51,1,0,1,0,0,0,0,0,0,0,0,3,69.15,3649.6,No,0,1.3298076923076925,0,0.10358494,0,Low
7450-NWRTR,1,1,0,0,12,1,1,1,0,0,1,0,1,1,0,1,2,99.45,1200.15,Yes,1,7.65,3,0.9487123,1,High
8124-NZVGJ,0,0,0,0,6,0,0,0,0,0,0,1,1,1,1,1,3,49.25,255.6,No,0,7.035714285714286,3,0.4772064,0,Medium
2162-FRZAA,1,0,1,1,63,0,0,0,0,1,1,1,0,0,2,0,0,39.35,2395.05,No,0,0.61484375,3,0.0104302075,0,Low
5376-DEQCP,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.6,70.6,Yes,1,35.3,0,0.89051145,1,High
5118-MUEYH,0,0,1,0,48,1,1,1,0,1,0,1,1,1,0,1,1,105.1,5083.55,No,0,2.144897959183673,4,0.5987258,1,Medium
9095-HFAFX,0,0,0,0,5,1,0,1,0,0,0,0,1,0,0,1,1,81.0,389.6,Yes,1,13.5,1,0.8851122,1,High
5627-TVBPP,0,0,0,1,35,1,0,2,0,0,0,0,0,0,1,1,1,20.1,644.5,No,0,0.5583333333333333,0,0.0068763946,0,Low
2379-ENZGV,1,0,0,0,6,1,0,1,0,1,0,0,1,0,0,1,2,84.85,523.5,Yes,1,12.12142857142857,2,0.9055979,1,High
3936-QQFLL,1,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,19.75,39.3,No,0,6.583333333333333,0,0.3201562,0,Medium
2589-AYCRP,0,0,0,0,50,1,0,2,0,0,0,0,0,0,1,0,0,19.75,989.05,No,0,0.3872549019607843,0,0.037004665,0,Low
4067-HLYQI,0,0,0,0,33,1,0,1,0,0,0,0,0,0,0,1,0,70.4,2406.1,No,0,2.070588235294118,0,0.644535,1,High
5124-EOGYE,1,0,0,0,31,1,0,2,0,0,0,0,0,0,2,0,3,20.45,638.55,No,0,0.6390625,0,0.00954623,0,Low
5057-RKGLH,0,0,1,1,9,1,0,2,0,0,0,0,0,0,2,0,3,20.35,191.1,No,0,2.035,0,0.016003018,0,Low
0292-WEGCH,0,0,1,1,54,1,1,0,0,1,1,1,1,1,0,1,2,86.2,4524.05,No,0,1.5672727272727274,5,0.10287889,0,Low
8910-ICHIU,0,0,0,0,46,1,0,1,1,1,1,0,1,0,1,1,1,95.65,4664.2,No,0,2.0351063829787237,4,0.16662753,0,Low
4097-YODCF,1,0,0,1,34,1,1,1,1,1,0,0,1,1,1,1,2,103.8,3470.8,No,0,2.9657142857142857,4,0.41899523,0,Medium
9715-WZCLW,1,0,1,1,71,1,1,1,1,0,0,0,1,1,2,1,2,97.2,6910.3,No,0,1.35,3,0.034336817,0,Low
9786-YWNHU,0,0,1,1,63,1,0,0,1,1,1,1,0,0,2,0,3,63.55,4014.2,No,0,0.99296875,4,0.014822907,0,Low
6407-GSJNL,0,0,0,0,51,1,1,2,0,0,0,0,0,0,2,0,0,24.95,1288.0,No,0,0.47980769230769227,0,0.017603086,0,Low
6005-OBZPH,0,1,0,0,26,1,1,1,0,1,0,0,1,0,0,1,2,89.15,2277.65,Yes,1,3.3018518518518523,2,0.82402605,1,High
4049-ZPALD,0,0,1,0,64,1,0,1,1,0,1,0,1,1,2,1,0,99.0,6375.8,No,0,1.523076923076923,4,0.0702537,0,Low
7932-WPTDS,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,24.8,24.8,Yes,1,12.4,0,0.9005241,1,High
3733-UOCWF,1,1,1,0,61,1,1,1,0,1,0,1,0,0,1,1,0,85.55,5251.75,No,0,1.3798387096774194,2,0.041147433,0,Low
6833-JMZYP,0,0,0,0,15,1,0,1,0,0,1,0,1,1,0,1,1,94.0,1505.45,No,0,5.875,3,0.6961498,1,High
2722-VOJQL,1,0,0,0,64,1,1,1,0,1,0,1,1,1,1,1,1,105.65,6903.1,Yes,1,1.6253846153846154,4,0.7133218,1,High
1310-QRITU,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,1,2,50.3,913.3,No,0,2.6473684210526316,0,0.6749503,1,High
8961-QDZZJ,0,0,1,1,57,1,0,1,0,1,0,0,1,1,1,1,2,95.0,5535.8,No,0,1.6379310344827587,3,0.28158993,0,Low
9715-SBVSU,1,0,1,1,14,1,0,0,1,1,0,0,0,1,2,1,0,61.4,815.55,No,0,4.093333333333333,3,0.028532578,0,Low
8490-BXHEO,1,1,0,0,18,1,1,1,0,1,0,0,0,0,0,1,1,80.55,1411.65,No,0,4.239473684210526,1,0.5254205,1,Medium
7173-TETGO,0,1,1,0,72,1,1,1,1,0,0,0,0,0,2,0,0,78.5,5602.25,No,0,1.0753424657534247,1,0.010876704,0,Low
7929-SKFGK,1,0,1,0,70,1,1,1,1,1,1,1,1,1,2,0,1,114.3,8244.3,No,0,1.6098591549295773,6,0.1124412,0,Low
2300-RQGOI,0,0,0,0,38,1,0,2,0,0,0,0,0,0,2,0,3,20.05,741.5,No,0,0.5141025641025642,0,0.0055320133,0,Low
3563-SVYLG,1,0,1,1,68,1,0,0,1,1,1,1,0,0,2,0,1,62.65,4375.8,No,0,0.9079710144927536,4,0.005761877,0,Low
5228-EXCET,1,0,0,0,13,1,0,1,0,0,0,0,0,1,0,1,2,80.85,1008.7,Yes,1,5.7749999999999995,1,0.690186,1,High
6435-VWCCY,1,1,1,0,65,1,1,1,1,1,0,0,1,0,2,1,1,92.7,5968.4,No,0,1.4045454545454545,3,0.124911875,0,Low
4998-IKFSE,0,0,0,0,30,1,1,1,0,0,1,0,1,1,0,0,2,100.45,3096.9,No,0,3.240322580645161,3,0.57192236,1,Medium
8630-QSGXK,1,0,1,0,51,1,1,0,0,0,0,1,1,1,2,1,0,75.2,3901.25,No,0,1.4461538461538461,3,0.01519156,0,Low
2455-USLMV,0,0,0,0,31,1,1,1,1,0,1,0,0,0,0,1,1,84.75,2613.4,No,0,2.6484375,2,0.58477515,1,Medium
7394-FKDNK,0,0,1,0,9,1,0,1,0,0,0,0,1,1,0,0,2,89.45,853.1,Yes,1,8.945,2,0.8704039,1,High
9488-FVZCC,0,0,1,1,72,1,1,0,1,1,1,1,0,1,2,1,0,79.5,5661.7,No,0,1.0890410958904109,5,0.003916332,0,Low
6331-LWDTQ,1,0,0,0,10,1,1,0,0,0,0,0,1,1,0,1,1,72.15,794.25,Yes,1,6.5590909090909095,2,0.27916217,0,Low
5995-WWKKG,0,0,0,0,37,1,0,2,0,0,0,0,0,0,1,1,2,19.8,695.05,No,0,0.5210526315789474,0,0.010515513,0,Low
1597-FZREH,0,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,2,76.4,160.8,Yes,1,25.46666666666667,4,0.7598345,1,High
7879-CGSFV,1,0,0,0,55,1,0,1,1,1,0,0,1,1,1,1,3,100.9,5552.05,No,0,1.8017857142857143,4,0.23393357,0,Low
9921-EZKBY,1,0,0,1,33,1,1,1,1,0,1,0,0,1,0,1,0,95.3,3275.15,No,0,2.802941176470588,3,0.33319488,0,Medium
7432-FFVAR,0,0,1,1,46,1,0,1,0,0,1,1,0,1,1,0,0,90.95,4236.6,No,0,1.9351063829787234,3,0.13089235,0,Low
7246-ZGQDF,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,2,54.5,54.5,No,0,27.25,2,0.49615002,0,Medium
7000-WCEVQ,0,1,0,0,20,1,1,0,0,0,0,0,0,1,0,1,3,61.6,1174.35,Yes,1,2.9333333333333336,1,0.729421,1,High
0727-IWKVK,1,0,1,0,9,1,0,1,0,1,1,0,0,0,0,1,2,79.9,741.7,Yes,1,7.99,2,0.83094066,1,High
5959-BELXA,1,1,0,0,32,1,1,1,0,0,0,0,1,1,0,1,1,96.15,3019.25,Yes,1,2.913636363636364,2,0.80682576,1,High
4456-RHSNB,0,0,1,1,19,1,0,0,0,0,1,0,0,0,0,1,0,49.6,962.9,No,0,2.48,1,0.3361638,0,Medium
3512-IZIKN,0,0,1,0,70,1,1,0,1,0,1,1,0,0,2,0,1,65.3,4759.75,Yes,1,0.9197183098591549,3,0.3837326,0,Medium
2481-SBOYW,0,0,0,1,61,1,1,2,0,0,0,0,0,0,2,1,1,25.0,1498.35,No,0,0.4032258064516129,0,0.008148144,0,Low
7109-MFBYV,1,0,0,0,26,1,0,0,0,0,0,0,0,0,0,0,2,45.45,1233.15,No,0,1.6833333333333333,0,0.35391405,0,Medium
1833-TCXKK,1,0,1,0,45,1,1,1,0,1,1,0,1,1,0,1,0,107.75,4882.8,No,0,2.342391304347826,4,0.6341319,1,High
1832-PEUTS,1,0,1,1,62,1,1,1,0,0,1,0,1,0,2,1,1,89.1,5411.65,No,0,1.4142857142857141,2,0.049763132,0,Low
6141-OOXUQ,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,19.65,19.65,Yes,1,9.825,0,0.60396415,1,High
8660-BUETV,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,44.75,148.05,No,0,11.1875,0,0.6390191,1,High
0580-PIQHM,0,0,1,1,41,1,1,1,1,1,1,0,0,1,1,1,0,101.6,3930.55,No,0,2.419047619047619,4,0.20955162,0,Low
5696-CEIQJ,1,0,1,1,67,1,0,1,0,1,1,1,1,1,2,0,0,103.15,6895.5,No,0,1.5169117647058825,5,0.07168894,0,Low
7503-ZGUZJ,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,3,84.65,84.65,Yes,1,42.325,1,0.94337803,1,High
1696-HXOWK,0,0,1,0,71,1,1,1,1,1,0,0,1,0,1,0,3,95.65,6856.95,No,0,1.3284722222222223,3,0.009727755,0,Low
